time,target_N,target_E,target_alt,target_vN,target_vE,x0_phi,x1_theta,x2_psi,x3_p,x4_q,x5_r,x6_pN,x7_pE,x8_pD,x9_vN,x10_vE,x11_vD,x12_M1,x13_M2,x14_M3,x15_M4,vN_cmd,vE_cmd,vH_cmd
7.96,49.3677,7.9265,0,-0.15853,0.987354,-0.0122085,0.187069,0.000196448,0.00466593,-0.0584357,-0.000369219,49.2719,11.2803,-7.69062,2.462,1.08435,-0.057021,0.481642,0.481647,0.481645,0.481639,-0.21745,0.976071,0
7.97,49.3661,7.93637,0,-0.158727,0.987322,-0.0121612,0.186484,0.000199951,0.00465898,-0.0584499,-0.00037104,49.2965,11.2911,-7.6912,2.44339,1.08312,-0.0572493,0.481593,0.481598,0.481596,0.481591,-0.217646,0.976028,0
7.98,49.3645,7.94624,0,-0.158925,0.987291,-0.012114,0.1859,0.000203409,0.00465243,-0.0584628,-0.000373281,49.321,11.3019,-7.69177,2.42484,1.0819,-0.0574786,0.481544,0.481549,0.481546,0.481542,-0.217841,0.975984,0
7.99,49.3629,7.95612,0,-0.159122,0.987259,-0.0120668,0.185315,0.000206817,0.00464608,-0.0584745,-0.000375242,49.3452,11.3128,-7.69234,2.40634,1.08069,-0.0577088,0.481495,0.481499,0.481497,0.481493,-0.218036,0.975941,0
8,49.3614,7.96599,0,-0.15932,0.987227,-0.0120197,0.18473,0.000210179,0.00464001,-0.0584853,-0.000377343,49.3693,11.3236,-7.69292,2.38791,1.07948,-0.0579397,0.481446,0.48145,0.481447,0.481444,-0.218231,0.975897,0
8.01,49.3598,7.97586,0,-0.159517,0.987195,-0.0119727,0.184145,0.000213491,0.00463429,-0.0584949,-0.000379724,49.3932,11.3344,-7.6935,2.36954,1.07827,-0.0581714,0.481396,0.4814,0.481398,0.481395,-0.218426,0.975853,0
8.02,49.3582,7.98573,0,-0.159715,0.987163,-0.0119258,0.18356,0.000216753,0.00462885,-0.0585034,-0.000382245,49.4169,11.3451,-7.69408,2.35122,1.07707,-0.0584037,0.481347,0.48135,0.481348,0.481345,-0.218621,0.97581,0
8.03,49.3566,7.9956,0,-0.159912,0.987131,-0.0118789,0.182975,0.000219961,0.00462361,-0.0585108,-0.000384767,49.4404,11.3559,-7.69466,2.33297,1.07587,-0.0586366,0.481297,0.4813,0.481297,0.481295,-0.218817,0.975766,0
8.04,49.355,8.00547,0,-0.160109,0.987099,-0.0118321,0.18239,0.000223117,0.00461873,-0.0585172,-0.000387428,49.4637,11.3667,-7.69525,2.31477,1.07468,-0.05887,0.481247,0.481249,0.481247,0.481245,-0.219012,0.975722,0
8.05,49.3534,8.01535,0,-0.160307,0.987067,-0.0117853,0.181805,0.000226218,0.00461412,-0.0585225,-0.000390229,49.4868,11.3774,-7.69584,2.29663,1.07349,-0.0591038,0.481197,0.481198,0.481197,0.481195,-0.219207,0.975678,0
8.06,49.3518,8.02522,0,-0.160504,0.987035,-0.0117386,0.18122,0.000229263,0.00460975,-0.0585269,-0.000393031,49.5098,11.3882,-7.69643,2.27856,1.07231,-0.059338,0.481146,0.481148,0.481146,0.481145,-0.219402,0.975635,0
8.07,49.3502,8.03509,0,-0.160702,0.987003,-0.011692,0.180635,0.000232252,0.0046057,-0.0585302,-0.000395832,49.5326,11.3989,-7.69702,2.26054,1.07113,-0.0595725,0.481096,0.481097,0.481095,0.481095,-0.219597,0.975591,0
8.08,49.3485,8.04496,0,-0.160899,0.986971,-0.0116454,0.180049,0.000235185,0.00460181,-0.0585326,-0.000399054,49.5552,11.4096,-7.69762,2.24258,1.06996,-0.0598072,0.481045,0.481046,0.481044,0.481044,-0.219792,0.975547,0
8.09,49.3469,8.05483,0,-0.161097,0.986939,-0.0115989,0.179464,0.000238057,0.00459815,-0.058534,-0.000402275,49.5776,11.4203,-7.69822,2.22468,1.06879,-0.060042,0.480994,0.480995,0.480993,0.480993,-0.219987,0.975503,0
8.1,49.3453,8.0647,0,-0.161294,0.986906,-0.0115524,0.178879,0.000240869,0.00459473,-0.0585345,-0.000405497,49.5999,11.431,-7.69882,2.20684,1.06763,-0.0602769,0.480943,0.480943,0.480942,0.480942,-0.220183,0.975459,0
8.11,49.3437,8.07456,0,-0.161491,0.986874,-0.011506,0.178293,0.00024362,0.00459151,-0.0585341,-0.000408719,49.6219,11.4417,-7.69942,2.18906,1.06647,-0.0605119,0.480892,0.480892,0.48089,0.480891,-0.220378,0.975415,0
8.12,49.3421,8.08443,0,-0.161689,0.986842,-0.0114596,0.177708,0.000246311,0.00458852,-0.0585327,-0.00041194,49.6438,11.4523,-7.70003,2.17134,1.06531,-0.0607468,0.480841,0.48084,0.480839,0.48084,-0.220573,0.975371,0
8.13,49.3405,8.0943,0,-0.161886,0.986809,-0.0114132,0.177123,0.000248941,0.00458566,-0.0585304,-0.000415022,49.6655,11.463,-7.70063,2.15368,1.06416,-0.0609816,0.480789,0.480788,0.480787,0.480789,-0.220768,0.975326,0
8.14,49.3389,8.10417,0,-0.162083,0.986777,-0.0113669,0.176537,0.000251511,0.00458291,-0.0585272,-0.000418664,49.6871,11.4736,-7.70124,2.13608,1.06302,-0.0612162,0.480738,0.480737,0.480735,0.480737,-0.220963,0.975282,0
8.15,49.3372,8.11404,0,-0.162281,0.986745,-0.0113207,0.175952,0.000254016,0.00458044,-0.0585231,-0.000422305,49.7084,11.4842,-7.70186,2.11854,1.06188,-0.0614506,0.480686,0.480685,0.480683,0.480686,-0.221158,0.975238,0
8.16,49.3356,8.12391,0,-0.162478,0.986712,-0.0112744,0.175367,0.000256456,0.00457801,-0.0585181,-0.000426087,49.7296,11.4949,-7.70247,2.10106,1.06075,-0.0616848,0.480634,0.480633,0.480631,0.480634,-0.221353,0.975194,0
8.17,49.334,8.13377,0,-0.162675,0.98668,-0.0112282,0.174782,0.000258829,0.00457577,-0.0585123,-0.000430009,49.7506,11.5055,-7.70309,2.08363,1.05962,-0.0619186,0.480583,0.480581,0.480579,0.480582,-0.221548,0.975149,0
8.18,49.3324,8.14364,0,-0.162873,0.986647,-0.0111821,0.174196,0.000261134,0.00457369,-0.0585055,-0.000433791,49.7715,11.5161,-7.70371,2.06627,1.05849,-0.062152,0.480531,0.480528,0.480527,0.480531,-0.221743,0.975105,0
8.19,49.3307,8.15351,0,-0.16307,0.986614,-0.0111359,0.173611,0.000263373,0.0045719,-0.0584979,-0.000437433,49.7921,11.5267,-7.70433,2.04896,1.05737,-0.0623849,0.480479,0.480476,0.480475,0.480479,-0.221938,0.975061,0
8.2,49.3291,8.16337,0,-0.163267,0.986582,-0.0110899,0.173026,0.000265545,0.00457025,-0.0584895,-0.000441495,49.8126,11.5372,-7.70495,2.03172,1.05625,-0.0626174,0.480427,0.480424,0.480423,0.480427,-0.222133,0.975016,0
8.21,49.3275,8.17324,0,-0.163465,0.986549,-0.0110438,0.172441,0.000267648,0.00456865,-0.0584802,-0.000445557,49.833,11.5478,-7.70558,2.01453,1.05514,-0.0628493,0.480375,0.480371,0.48037,0.480374,-0.222328,0.974972,0
8.22,49.3258,8.1831,0,-0.163662,0.986516,-0.0109978,0.171857,0.000269682,0.00456716,-0.0584701,-0.000449339,49.8531,11.5583,-7.70621,1.99741,1.05403,-0.0630805,0.480322,0.480319,0.480318,0.480322,-0.222523,0.974927,0
8.23,49.3242,8.19297,0,-0.163859,0.986484,-0.0109517,0.171272,0.000271648,0.00456584,-0.0584591,-0.000453121,49.8731,11.5689,-7.70684,1.98034,1.05293,-0.0633111,0.48027,0.480266,0.480265,0.48027,-0.222718,0.974883,0
8.24,49.3225,8.20283,0,-0.164057,0.986451,-0.0109058,0.170687,0.000273547,0.00456459,-0.0584473,-0.000457043,49.8929,11.5794,-7.70747,1.96333,1.05183,-0.063541,0.480218,0.480213,0.480213,0.480218,-0.222913,0.974838,0
8.25,49.3209,8.2127,0,-0.164254,0.986418,-0.0108598,0.170103,0.000275377,0.00456342,-0.0584347,-0.000460825,49.9125,11.5899,-7.70811,1.94638,1.05074,-0.0637702,0.480165,0.480161,0.48016,0.480165,-0.223108,0.974794,0
8.26,49.3193,8.22256,0,-0.164451,0.986385,-0.0108139,0.169519,0.00027714,0.00456232,-0.0584214,-0.000464747,49.932,11.6004,-7.70874,1.9295,1.04965,-0.0639985,0.480113,0.480108,0.480107,0.480113,-0.223303,0.974749,0
8.27,49.3176,8.23243,0,-0.164649,0.986352,-0.010768,0.168934,0.000278835,0.00456131,-0.0584073,-0.000468809,49.9513,11.6109,-7.70938,1.91267,1.04857,-0.0642259,0.480061,0.480055,0.480055,0.480061,-0.223498,0.974704,0
8.28,49.316,8.24229,0,-0.164846,0.986319,-0.0107221,0.16835,0.000280459,0.00456037,-0.0583924,-0.000472731,49.9704,11.6214,-7.71003,1.8959,1.04749,-0.0644525,0.480008,0.480003,0.480002,0.480008,-0.223693,0.97466,0
8.29,49.3143,8.25215,0,-0.165043,0.986286,-0.0106762,0.167766,0.000282015,0.00455944,-0.0583767,-0.000476653,49.9893,11.6319,-7.71067,1.87919,1.04642,-0.0646781,0.479956,0.47995,0.479949,0.479956,-0.223888,0.974615,0
8.3,49.3127,8.26202,0,-0.16524,0.986253,-0.0106304,0.167182,0.000283502,0.00455858,-0.0583602,-0.000480295,50.0081,11.6424,-7.71132,1.86253,1.04535,-0.0649026,0.479903,0.479897,0.479896,0.479903,-0.224083,0.97457,0
8.31,49.311,8.27188,0,-0.165438,0.98622,-0.0105845,0.166599,0.000284923,0.00455776,-0.0583429,-0.000484077,50.0268,11.6528,-7.71197,1.84594,1.04428,-0.0651262,0.47985,0.479844,0.479843,0.479851,-0.224278,0.974525,0
8.32,49.3094,8.28174,0,-0.165635,0.986187,-0.0105387,0.166015,0.000286276,0.00455702,-0.0583249,-0.000487999,50.0452,11.6633,-7.71262,1.82941,1.04322,-0.0653487,0.479798,0.479791,0.479791,0.479798,-0.224472,0.97448,0
8.33,49.3077,8.2916,0,-0.165832,0.986154,-0.010493,0.165432,0.000287561,0.00455639,-0.0583061,-0.000491921,50.0635,11.6737,-7.71327,1.81293,1.04217,-0.06557,0.479745,0.479738,0.479738,0.479745,-0.224667,0.974436,0
8.34,49.306,8.30146,0,-0.166029,0.986121,-0.0104472,0.164849,0.000288777,0.00455569,-0.0582865,-0.000496123,50.0816,11.6841,-7.71393,1.79652,1.04112,-0.0657902,0.479693,0.479685,0.479685,0.479693,-0.224862,0.974391,0
8.35,49.3044,8.31132,0,-0.166226,0.986088,-0.0104015,0.164266,0.00028992,0.00455506,-0.0582662,-0.000500045,50.0996,11.6945,-7.71458,1.78016,1.04007,-0.0660091,0.47964,0.479633,0.479632,0.47964,-0.225057,0.974346,0
8.36,49.3027,8.32119,0,-0.166424,0.986054,-0.0103557,0.163683,0.000290995,0.00455444,-0.058245,-0.000503967,50.1174,11.7049,-7.71524,1.76387,1.03903,-0.0662269,0.479587,0.47958,0.479579,0.479588,-0.225252,0.974301,0
8.37,49.3011,8.33105,0,-0.166621,0.986021,-0.01031,0.163101,0.000292001,0.00455385,-0.0582232,-0.000507749,50.1351,11.7153,-7.71591,1.74763,1.03799,-0.0664433,0.479535,0.479527,0.479526,0.479535,-0.225447,0.974255,0
8.38,49.2994,8.34091,0,-0.166818,0.985988,-0.0102643,0.162519,0.000292939,0.00455318,-0.0582006,-0.000511811,50.1525,11.7257,-7.71657,1.73145,1.03696,-0.0666584,0.479482,0.479474,0.479473,0.479483,-0.225642,0.97421,0
8.39,49.2977,8.35077,0,-0.167015,0.985954,-0.0102187,0.161937,0.000293806,0.00455243,-0.0581771,-0.000515733,50.1698,11.7361,-7.71724,1.71533,1.03593,-0.0668722,0.47943,0.479421,0.47942,0.47943,-0.225837,0.974165,0
8.4,49.296,8.36063,0,-0.167213,0.985921,-0.010173,0.161355,0.000294604,0.00455172,-0.0581529,-0.000519795,50.187,11.7464,-7.71791,1.69927,1.03491,-0.0670845,0.479377,0.479368,0.479368,0.479377,-0.226031,0.97412,0
8.41,49.2944,8.37049,0,-0.16741,0.985887,-0.0101274,0.160773,0.000295332,0.00455097,-0.058128,-0.000523857,50.204,11.7568,-7.71858,1.68327,1.03389,-0.0672955,0.479325,0.479315,0.479315,0.479325,-0.226226,0.974075,0
8.42,49.2927,8.38034,0,-0.167607,0.985854,-0.0100818,0.160192,0.000295989,0.00455014,-0.0581024,-0.000527639,50.2208,11.7671,-7.71925,1.66732,1.03288,-0.0675049,0.479272,0.479263,0.479262,0.479272,-0.226421,0.97403,0
8.43,49.291,8.3902,0,-0.167804,0.98582,-0.0100362,0.159611,0.000296578,0.00454926,-0.0580761,-0.000531421,50.2375,11.7774,-7.71992,1.65144,1.03187,-0.0677129,0.47922,0.47921,0.479209,0.47922,-0.226616,0.973984,0
8.44,49.2893,8.40006,0,-0.168001,0.985787,-0.00999058,0.15903,0.000297099,0.00454831,-0.0580489,-0.000535343,50.254,11.7878,-7.7206,1.63562,1.03087,-0.0679193,0.479167,0.479157,0.479157,0.479167,-0.226811,0.973939,0
8.45,49.2877,8.40992,0,-0.168198,0.985753,-0.00994503,0.15845,0.000297551,0.00454735,-0.058021,-0.000539265,50.2704,11.7981,-7.72128,1.61985,1.02987,-0.0681242,0.479115,0.479105,0.479104,0.479115,-0.227005,0.973894,0
8.46,49.286,8.41978,0,-0.168396,0.98572,-0.00989949,0.15787,0.000297933,0.0045464,-0.0579922,-0.000543047,50.2866,11.8084,-7.72196,1.60414,1.02887,-0.0683274,0.479063,0.479052,0.479051,0.479063,-0.2272,0.973848,0
8.47,49.2843,8.42963,0,-0.168593,0.985686,-0.00985398,0.15729,0.000298248,0.00454532,-0.0579627,-0.000546969,50.3026,11.8186,-7.72265,1.58849,1.02788,-0.0685291,0.47901,0.478999,0.478999,0.47901,-0.227395,0.973803,0
8.48,49.2826,8.43949,0,-0.16879,0.985652,-0.00980849,0.15671,0.000298493,0.00454421,-0.0579326,-0.000550891,50.3185,11.8289,-7.72333,1.5729,1.0269,-0.0687291,0.478958,0.478947,0.478946,0.478958,-0.22759,0.973757,0
8.49,49.2809,8.44935,0,-0.168987,0.985618,-0.00976302,0.156131,0.000298669,0.00454309,-0.0579017,-0.000554673,50.3342,11.8392,-7.72402,1.55737,1.02592,-0.0689273,0.478906,0.478894,0.478894,0.478906,-0.227784,0.973712,0
8.5,49.2792,8.4592,0,-0.169184,0.985584,-0.00971757,0.155551,0.000298776,0.00454185,-0.05787,-0.000558454,50.3498,11.8495,-7.72471,1.5419,1.02494,-0.0691239,0.478854,0.478842,0.478841,0.478854,-0.227979,0.973666,0
8.51,49.2775,8.46906,0,-0.169381,0.985551,-0.00967215,0.154973,0.000298816,0.00454049,-0.0578375,-0.000562096,50.3652,11.8597,-7.7254,1.52648,1.02397,-0.0693187,0.478802,0.47879,0.478789,0.478802,-0.228174,0.97362,0
8.52,49.2758,8.47891,0,-0.169578,0.985517,-0.00962675,0.154394,0.000298789,0.00453909,-0.0578043,-0.000565738,50.3805,11.8699,-7.72609,1.51113,1.023,-0.0695118,0.47875,0.478737,0.478737,0.47875,-0.228369,0.973575,0
8.53,49.2741,8.48877,0,-0.169775,0.985483,-0.00958137,0.153816,0.000298695,0.00453757,-0.0577704,-0.00056938,50.3956,11.8802,-7.72679,1.49583,1.02204,-0.0697031,0.478698,0.478685,0.478684,0.478698,-0.228563,0.973529,0
8.54,49.2724,8.49862,0,-0.169972,0.985449,-0.00953602,0.153239,0.000298535,0.00453589,-0.0577357,-0.000572882,50.4106,11.8904,-7.72748,1.48059,1.02108,-0.0698925,0.478646,0.478633,0.478632,0.478646,-0.228758,0.973483,0
8.55,49.2707,8.50848,0,-0.17017,0.985415,-0.00949069,0.152661,0.000298309,0.00453405,-0.0577002,-0.000576383,50.4254,11.9006,-7.72818,1.46541,1.02013,-0.0700801,0.478594,0.478581,0.47858,0.478594,-0.228953,0.973438,0
8.56,49.269,8.51833,0,-0.170367,0.985381,-0.0094454,0.152084,0.000298019,0.00453213,-0.057664,-0.000579745,50.44,11.9108,-7.72888,1.45029,1.01918,-0.0702658,0.478543,0.478529,0.478528,0.478542,-0.229147,0.973392,0
8.57,49.2673,8.52819,0,-0.170564,0.985347,-0.00940013,0.151507,0.000297664,0.00453005,-0.057627,-0.000583107,50.4545,11.921,-7.72959,1.43523,1.01824,-0.0704497,0.478491,0.478477,0.478476,0.478491,-0.229342,0.973346,0
8.58,49.2656,8.53804,0,-0.170761,0.985313,-0.00935489,0.150931,0.000297245,0.00452789,-0.0575893,-0.000586189,50.4689,11.9312,-7.73029,1.42022,1.0173,-0.0706316,0.47844,0.478425,0.478424,0.478439,-0.229537,0.9733,0
8.59,49.2639,8.54789,0,-0.170958,0.985278,-0.00930968,0.150355,0.000296765,0.00452557,-0.0575508,-0.00058927,50.4831,11.9414,-7.731,1.40528,1.01636,-0.0708116,0.478388,0.478374,0.478373,0.478388,-0.229731,0.973254,0
8.6,49.2622,8.55775,0,-0.171155,0.985244,-0.00926451,0.14978,0.000296225,0.00452313,-0.0575115,-0.000592352,50.4971,11.9515,-7.73171,1.39039,1.01543,-0.0709896,0.478337,0.478322,0.478321,0.478336,-0.229926,0.973208,0
8.61,49.2605,8.5676,0,-0.171352,0.98521,-0.00921937,0.149205,0.000295623,0.00452045,-0.0574715,-0.000595573,50.511,11.9617,-7.73242,1.37556,1.01451,-0.0711656,0.478286,0.478271,0.478269,0.478285,-0.230121,0.973162,0
8.62,49.2588,8.57745,0,-0.171549,0.985176,-0.00917426,0.14863,0.000294958,0.00451774,-0.0574306,-0.000598655,50.5248,11.9718,-7.73313,1.36078,1.01359,-0.0713396,0.478235,0.478219,0.478218,0.478234,-0.230315,0.973116,0
8.63,49.2571,8.5873,0,-0.171746,0.985141,-0.00912919,0.148055,0.000294233,0.00451494,-0.057389,-0.000601596,50.5384,11.982,-7.73384,1.34607,1.01267,-0.0715116,0.478184,0.478168,0.478167,0.478183,-0.23051,0.97307,0
8.64,49.2553,8.59715,0,-0.171943,0.985107,-0.00908416,0.147482,0.000293447,0.00451198,-0.0573465,-0.000604258,50.5518,11.9921,-7.73456,1.33141,1.01176,-0.0716816,0.478133,0.478117,0.478115,0.478132,-0.230705,0.973024,0
8.65,49.2536,8.607,0,-0.17214,0.985072,-0.00903916,0.146908,0.000292605,0.00450894,-0.0573033,-0.000607059,50.5652,12.0022,-7.73527,1.31681,1.01085,-0.0718495,0.478082,0.478066,0.478064,0.478081,-0.230899,0.972978,0
8.66,49.2519,8.61685,0,-0.172337,0.985038,-0.00899421,0.146335,0.000291705,0.00450574,-0.0572593,-0.000609861,50.5783,12.0123,-7.73599,1.30227,1.00995,-0.0720153,0.478031,0.478015,0.478013,0.47803,-0.231094,0.972931,0
8.67,49.2502,8.62671,0,-0.172534,0.985004,-0.00894929,0.145762,0.000290746,0.00450238,-0.0572145,-0.000612662,50.5914,12.0224,-7.73671,1.28779,1.00905,-0.072179,0.477981,0.477964,0.477962,0.47798,-0.231288,0.972885,0
8.68,49.2485,8.63656,0,-0.172731,0.984969,-0.00890441,0.14519,0.000289729,0.0044989,-0.0571688,-0.000615183,50.6042,12.0325,-7.73743,1.27337,1.00816,-0.0723406,0.47793,0.477913,0.477911,0.477929,-0.231483,0.972839,0
8.69,49.2467,8.64641,0,-0.172928,0.984934,-0.00885958,0.144618,0.000288657,0.00449522,-0.0571224,-0.000617424,50.617,12.0426,-7.73816,1.259,1.00727,-0.0725001,0.47788,0.477862,0.477861,0.477879,-0.231678,0.972793,0
8.7,49.245,8.65625,0,-0.173125,0.9849,-0.00881479,0.144047,0.000287532,0.00449127,-0.0570752,-0.000619946,50.6296,12.0527,-7.73888,1.24469,1.00639,-0.0726574,0.47783,0.477812,0.47781,0.477828,-0.231872,0.972746,0
8.71,49.2433,8.6661,0,-0.173322,0.984865,-0.00877005,0.143476,0.000286352,0.00448719,-0.0570273,-0.000622327,50.642,12.0627,-7.73961,1.23044,1.00551,-0.0728125,0.47778,0.477762,0.47776,0.477778,-0.232067,0.9727,0
8.72,49.2415,8.67595,0,-0.173519,0.98483,-0.00872535,0.142906,0.000285117,0.00448287,-0.0569787,-0.000624568,50.6543,12.0728,-7.74034,1.21624,1.00463,-0.0729655,0.47773,0.477711,0.477709,0.477728,-0.232261,0.972653,0
8.73,49.2398,8.6858,0,-0.173716,0.984796,-0.0086807,0.142336,0.00028383,0.0044784,-0.0569292,-0.000626809,50.6665,12.0828,-7.74107,1.20211,1.00376,-0.0731163,0.47768,0.477661,0.477659,0.477678,-0.232456,0.972607,0
8.74,49.238,8.69565,0,-0.173913,0.984761,-0.00863611,0.141767,0.00028249,0.00447373,-0.0568789,-0.00062919,50.6785,12.0929,-7.7418,1.18803,1.0029,-0.0732649,0.47763,0.477611,0.477609,0.477629,-0.23265,0.97256,0
8.75,49.2363,8.7055,0,-0.17411,0.984726,-0.00859157,0.141198,0.000281097,0.00446889,-0.0568277,-0.000631151,50.6904,12.1029,-7.74253,1.17401,1.00204,-0.0734112,0.477581,0.477561,0.477559,0.477579,-0.232845,0.972514,0
8.76,49.2346,8.71534,0,-0.174307,0.984691,-0.00854709,0.14063,0.000279654,0.0044639,-0.0567757,-0.000633112,50.7021,12.1129,-7.74326,1.16004,1.00118,-0.0735554,0.477531,0.477512,0.47751,0.47753,-0.233039,0.972467,0
8.77,49.2328,8.72519,0,-0.174504,0.984657,-0.00850266,0.140062,0.00027816,0.00445883,-0.056723,-0.000635073,50.7137,12.1229,-7.744,1.14613,1.00033,-0.0736972,0.477482,0.477462,0.47746,0.47748,-0.233234,0.972421,0
8.78,49.2311,8.73504,0,-0.174701,0.984622,-0.00845828,0.139495,0.000276618,0.00445355,-0.0566695,-0.000636754,50.7252,12.1329,-7.74474,1.13228,0.999481,-0.0738369,0.477433,0.477413,0.47741,0.477431,-0.233428,0.972374,0
8.79,49.2293,8.74488,0,-0.174898,0.984587,-0.00841397,0.138928,0.000275028,0.00444804,-0.0566152,-0.000638295,50.7365,12.1429,-7.74547,1.11849,0.998638,-0.0739742,0.477384,0.477363,0.477361,0.477382,-0.233623,0.972327,0
8.8,49.2276,8.75473,0,-0.175095,0.984552,-0.00836971,0.138362,0.000273393,0.00444237,-0.05656,-0.000639836,50.7477,12.1529,-7.74621,1.10475,0.9978,-0.0741093,0.477335,0.477314,0.477312,0.477333,-0.233817,0.972281,0
8.81,49.2258,8.76458,0,-0.175291,0.984517,-0.00832552,0.137796,0.000271713,0.00443655,-0.056504,-0.000641657,50.7587,12.1629,-7.74695,1.09108,0.996966,-0.0742421,0.477286,0.477265,0.477263,0.477284,-0.234012,0.972234,0
8.82,49.2241,8.77442,0,-0.175488,0.984482,-0.00828139,0.137231,0.000269984,0.00443052,-0.0564472,-0.000643197,50.7696,12.1728,-7.7477,1.07745,0.996136,-0.0743726,0.477238,0.477216,0.477214,0.477236,-0.234206,0.972187,0
8.83,49.2223,8.78426,0,-0.175685,0.984446,-0.00823733,0.136667,0.000268211,0.00442437,-0.0563896,-0.000644458,50.7804,12.1828,-7.74844,1.06389,0.995311,-0.0745008,0.477189,0.477168,0.477165,0.477187,-0.2344,0.97214,0
8.84,49.2206,8.79411,0,-0.175882,0.984411,-0.00819334,0.136103,0.000266394,0.00441798,-0.0563313,-0.000645579,50.791,12.1928,-7.74919,1.05038,0.994491,-0.0746266,0.477141,0.477119,0.477117,0.477139,-0.234595,0.972093,0
8.85,49.2188,8.80395,0,-0.176079,0.984376,-0.00814941,0.135539,0.000264537,0.00441144,-0.0562722,-0.000646699,50.8016,12.2027,-7.74993,1.03693,0.993675,-0.0747502,0.477093,0.477071,0.477068,0.477091,-0.234789,0.972046,0
8.86,49.217,8.8138,0,-0.176276,0.984341,-0.00810555,0.134977,0.000262638,0.00440473,-0.0562123,-0.00064782,50.8119,12.2126,-7.75068,1.02353,0.992864,-0.0748714,0.477045,0.477023,0.47702,0.477043,-0.234984,0.971999,0
8.87,49.2153,8.82364,0,-0.176473,0.984306,-0.00806176,0.134414,0.000260699,0.00439779,-0.0561516,-0.00064908,50.8222,12.2226,-7.75143,1.0102,0.992057,-0.0749902,0.476997,0.476974,0.476972,0.476995,-0.235178,0.971952,0
8.88,49.2135,8.83348,0,-0.17667,0.98427,-0.00801805,0.133853,0.000258717,0.00439065,-0.0560901,-0.000650061,50.8323,12.2325,-7.75218,0.996915,0.991254,-0.0751067,0.47695,0.476927,0.476924,0.476947,-0.235373,0.971905,0
8.89,49.2117,8.84333,0,-0.176867,0.984235,-0.00797441,0.133292,0.000256696,0.00438327,-0.0560278,-0.000650901,50.8422,12.2424,-7.75293,0.98369,0.990456,-0.0752209,0.476902,0.476879,0.476876,0.4769,-0.235567,0.971858,0
8.9,49.21,8.85317,0,-0.177063,0.984199,-0.00793086,0.132732,0.000254637,0.00437573,-0.0559648,-0.000651602,50.8521,12.2523,-7.75368,0.970521,0.989663,-0.0753326,0.476855,0.476831,0.476828,0.476852,-0.235761,0.971811,0
8.91,49.2082,8.86301,0,-0.17726,0.984164,-0.00788738,0.132172,0.000252541,0.00436803,-0.0559009,-0.000652302,50.8618,12.2622,-7.75444,0.957409,0.988874,-0.075442,0.476808,0.476784,0.476781,0.476805,-0.235956,0.971764,0
8.92,49.2064,8.87285,0,-0.177457,0.984129,-0.00784398,0.131613,0.000250409,0.00436021,-0.0558362,-0.000652862,50.8713,12.2721,-7.75519,0.944353,0.988089,-0.0755491,0.476761,0.476737,0.476734,0.476758,-0.23615,0.971717,0
8.93,49.2047,8.88269,0,-0.177654,0.984093,-0.00780066,0.131055,0.000248241,0.00435224,-0.0557708,-0.000653423,50.8808,12.282,-7.75594,0.931353,0.987309,-0.0756537,0.476715,0.47669,0.476687,0.476712,-0.236344,0.971669,0
8.94,49.2029,8.89253,0,-0.177851,0.984057,-0.00775742,0.130497,0.000246039,0.00434398,-0.0557045,-0.000653843,50.8901,12.2918,-7.7567,0.918409,0.986533,-0.075756,0.476668,0.476643,0.47664,0.476665,-0.236539,0.971622,0
8.95,49.2011,8.90237,0,-0.178047,0.984022,-0.00771427,0.12994,0.000243803,0.00433553,-0.0556375,-0.000653983,50.8993,12.3017,-7.75746,0.905521,0.985761,-0.0758558,0.476622,0.476596,0.476593,0.476618,-0.236733,0.971575,0
8.96,49.1993,8.91221,0,-0.178244,0.983986,-0.00767121,0.129383,0.000241536,0.00432684,-0.0555696,-0.000653983,50.9083,12.3116,-7.75822,0.892689,0.984994,-0.0759533,0.476575,0.47655,0.476546,0.476572,-0.236927,0.971527,0
8.97,49.1975,8.92205,0,-0.178441,0.983951,-0.00762824,0.128828,0.00023924,0.00431799,-0.0555009,-0.000654263,50.9173,12.3214,-7.75898,0.879913,0.984231,-0.0760483,0.476529,0.476503,0.4765,0.476526,-0.237122,0.97148,0
8.98,49.1957,8.93189,0,-0.178638,0.983915,-0.00758536,0.128273,0.000236912,0.00430898,-0.0554314,-0.000654263,50.9261,12.3313,-7.75974,0.867193,0.983473,-0.076141,0.476484,0.476457,0.476454,0.47648,-0.237316,0.971433,0
8.99,49.194,8.94173,0,-0.178835,0.983879,-0.00754257,0.127718,0.000234555,0.00429989,-0.0553611,-0.000654263,50.9347,12.3411,-7.7605,0.854529,0.982719,-0.0762312,0.476438,0.476411,0.476408,0.476434,-0.23751,0.971385,0
9,49.1922,8.95157,0,-0.179031,0.983843,-0.00749988,0.127165,0.000232169,0.00429057,-0.0552901,-0.000654123,50.9433,12.3509,-7.76126,0.84192,0.981969,-0.0763191,0.476392,0.476365,0.476362,0.476389,-0.237704,0.971337,0
